Id_Producto;Cliente;Punto_de_Venta;Familia;Subfamilia;Formato;Precio;Margen;Cliente_Objetivo;Color;Material;Peso;Tamaño;Marca;País_Origen;Ventas_Base;Facturación_Total;Canal_de_Ventas;Numero_Puntos_de_Venta;Región;Segmento;Antigüedad;Población_500m;Población_2km;Puntos_de_Venta_Cercanos;Aparcamiento;Accesibilidad;Horas_Operación;Tipo_Zona;Historico 2023-01;Historico 2023-02;Historico 2023-03;Historico 2023-04;Historico 2023-05;Historico 2023-06;Historico 2023-07;Historico 2023-08;Historico 2023-09;Historico 2023-10;Historico 2023-11;Historico 2023-12;Historico 2024-1;Historico 2024-12;Historico 2024-3
P69;C16;10;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;939772.97;Mixto;15;Este;Alta;7;3441;18514;17;Sí;Alta;ago-20;Comercial;;;;;;13231.0;14758.0;17422.0;11745.0;18937.0;15309;15956;11063;11916;
P39;C17;13;Familia_20;Subfamilia_1;Grande;672.94;0.25;Adultos;Negro;Metal;4.174.870.827.430.390;Pequeño;MarcaD;España;526;920912.43;Mixto;15;Norte;Alta;5;3097;32395;13;No;Media;sep-22;Residencial;;;;;;691555.0;675695.0;533017.0;648998.0;474288.0;568364;688108;465622;325239;
P18;C18;12;Familia_14;Subfamilia_2;Mediano;857.19;0.09;Adultos;Blanco;Metal;862.454.173.298.195;Pequeño;MarcaC;España;221;141001.18;Mixto;15;Sur;Baja;2;1627;45346;13;No;Alta;sep-20;Industrial;;;;;;619.0;717.0;741.0;680.0;853.0;699;628;884;722;
P14;C20;7;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;294260.81;Online;15;Este;Baja;9;9389;18724;20;No;Baja;oct-21;Comercial;;;;;;31288.0;30266.0;42534.0;37323.0;44761.0;23542;19477;38829;32401;
P31;C21;9;Familia_20;Subfamilia_0;Grande;240.37;0.14;Niños;Negro;Metal;4.925.475.817.925.060;Grande;MarcaC;USA;635;591765.43;Online;15;Este;Baja;9;9021;19209;19;No;Media;ago-22;Comercial;;;;;;271596.0;276157.0;299231.0;174192.0;184647.0;245016;266845;250081;119473;
P46;C22;10;Familia_19;Subfamilia_6;Pequeño;536.43;0.22;Adolescentes;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaD;China;323;930159.46;Mixto;15;Norte;Alta;6;9007;8104;5;No;Alta;oct-18;Industrial;;;;;;1252299.0;1017091.0;895147.0;1067233.0;1123619.0;1044156;504506;769895;842091;
P16;C23;12;Familia_10;Subfamilia_5;Mediano;632.09;0.27;Adultos;Blanco;Metal;7.704.231.705.525.990;Grande;MarcaD;USA;138;529780.28;Mixto;15;Norte;Baja;8;4248;25688;13;No;Baja;oct-22;Comercial;;;;;;8900.0;16162.0;17712.0;13703.0;17556.0;11718;15525;18496;9769;
P13;C24;6;Familia_22;Subfamilia_6;Mediano;442.69;0.23;Adultos;Verde;Metal;1.298.974.816.720.200;Grande;MarcaA;España;244;695683.49;Online;15;Oeste;Alta;6;8139;40727;15;Sí;Media;oct-21;Residencial;;;;;;849.0;950.0;1104.0;822.0;1114.0;821;1170;1073;1148;
P10;C25;12;Familia_20;Subfamilia_5;Grande;989.1;0.29;Adolescentes;Verde;Metal;7.704.231.705.525.990;Pequeño;MarcaB;USA;300;347505.5;Online;15;Sur;Baja;5;8362;20023;8;Sí;Baja;sep-20;Comercial;;;;;;1101275.0;883191.0;1002432.0;1017643.0;864370.0;1495405;1344502;1236154;576730;
P51;C19;9;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;379588.74;Mixto;15;Este;Media;2;9288;38140;4;Sí;Alta;sep-18;Industrial;;;;;;849.0;1011.0;1033.0;839.0;1024.0;775;1199;846;929;
P52;C12;14;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;930519.32;Online;15;Oeste;Baja;8;4493;46031;12;No;Alta;sep-20;Industrial;;;;;;59498.0;26247.0;35842.0;43797.0;29743.0;25414;32909;36475;37418;
P53;C3;2;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;326029.1;Físico;15;Sur;Media;1;5719;11344;18;No;Media;oct-21;Comercial;;;;;;759.0;798.0;709.0;748.0;797.0;684;619;834;702;
P54;C8;3;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;617307.73;Físico;15;Este;Media;4;6089;22256;20;No;Baja;sep-19;Comercial;;;;;;5772.0;4949.0;4020.0;5832.0;5416.0;6350;5326;4957;8175;
P55;C16;5;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;939772.97;Mixto;15;Este;Alta;7;6791;36160;5;No;Media;sep-22;Residencial;;;;;;389493.0;465368.0;450378.0;307140.0;406827.0;338446;202684;213612;297877;
P56;C15;4;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;477368.76;Mixto;15;Oeste;Alta;5;2777;15039;9;Sí;Baja;sep-19;Comercial;;;;;;3074.0;2308.0;2811.0;2441.0;3242.0;2624;2214;2087;2732;
P57;C22;9;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;930159.46;Mixto;15;Norte;Alta;6;5551;17790;15;No;Baja;ago-21;Residencial;;;;;;1206.0;1653.0;1444.0;1262.0;1198.0;1342;1399;1250;1375;
P58;C5;2;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;288048.96;Online;15;Norte;Media;9;8092;34190;5;No;Media;ago-22;Industrial;;;;;;4102.0;6682.0;6233.0;4267.0;7115.0;5787;3915;5634;5979;
P59;C14;2;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;609496.46;Mixto;15;Este;Baja;2;5966;40452;16;No;Media;sep-20;Comercial;;;;;;41038.0;73999.0;56745.0;72697.0;52925.0;61009;65128;60315;104263;
P60;C5;8;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;288048.96;Online;15;Norte;Media;9;9732;39591;2;No;Baja;oct-22;Industrial;;;;;;345228.0;298791.0;214404.0;432913.0;488281.0;382515;483634;236603;370048;
P61;C4;7;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;542176.08;Online;15;Norte;Media;2;2278;22436;9;Sí;Baja;sep-22;Comercial;;;;;;912.0;717.0;1113.0;1050.0;762.0;943;858;708;686;
P62;C21;3;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;591765.43;Online;15;Este;Baja;9;2647;12627;4;No;Alta;oct-21;Residencial;;;;;;6838.0;9315.0;9110.0;9505.0;8814.0;9315;7312;10589;4820;
P63;C11;11;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;385158.14;Mixto;15;Oeste;Alta;8;4591;33582;19;No;Alta;ago-18;Industrial;;;;;;29791.0;39433.0;28905.0;30018.0;36406.0;35098;18442;28005;28549;
P64;C23;6;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;529780.28;Mixto;15;Norte;Baja;8;4261;30304;17;No;Media;oct-19;Comercial;;;;;;70626.0;44446.0;69446.0;49317.0;64152.0;65443;81292;81164;64426;
P65;C15;2;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;477368.76;Mixto;15;Oeste;Alta;5;8881;44138;18;Sí;Media;oct-22;Residencial;;;;;;3958.0;1952.0;3158.0;2570.0;3399.0;2629;3193;2797;2852;
P66;C9;2;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;294386.96;Mixto;15;Este;Baja;9;2250;46790;11;No;Alta;ago-20;Industrial;;;;;;1636.0;1466.0;1854.0;1801.0;1944.0;1798;2265;2241;1246;
P67;C25;6;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;347505.5;Online;15;Sur;Baja;5;5907;15354;17;No;Alta;oct-22;Residencial;;;;;;1564.0;1896.0;2615.0;1747.0;1700.0;1447;2730;1790;3146;
P68;C17;10;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;920912.43;Mixto;15;Norte;Alta;5;4586;37325;6;No;Alta;ago-20;Residencial;;;;;;590758.0;788709.0;814343.0;741066.0;390663.0;536487;697520;693241;429240;
P69;C9;4;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;294386.96;Mixto;15;Este;Baja;9;9462;48878;10;No;Media;ago-22;Industrial;;;;;;7288.0;11633.0;10908.0;10941.0;12117.0;8328;13411;14346;8617;
P6;C0;10;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;878396.09;Mixto;15;Oeste;Alta;5;2504;35768;17;Sí;Baja;oct-20;Residencial;;;;;;10446.0;6535.0;8288.0;6651.0;10748.0;7452;7811;5922;7861;
P55;C1;10;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;353899.08;Online;15;Norte;Media;10;1741;25289;13;No;Media;ago-18;Comercial;;;;;;27687.0;27943.0;40000.0;23243.0;29989.0;25548;31387;19118;27698;
P64;C2;11;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;890575.28;Físico;15;Norte;Alta;9;4668;30372;8;No;Alta;sep-19;Industrial;;;;;;85404.0;99154.0;127689.0;98141.0;106344.0;118599;137624;159576;99967;
P14;C3;12;Familia_11;Subfamilia_2;Mediano;454.75;0.18;Adultos;Blanco;Madera;890.044.730.279.321;Mediano;MarcaB;España;960;326029.1;Físico;15;Sur;Media;1;6485;45924;7;Sí;Media;oct-21;Residencial;;;;;;29641.0;29485.0;22893.0;31824.0;35849.0;24188;24994;24913;28318;
P24;C4;13;Familia_11;Subfamilia_3;Mediano;853.34;0.29;Adolescentes;Negro;Vidrio;4.174.870.827.430.390;Grande;MarcaB;Alemania;239;542176.08;Online;15;Norte;Media;2;5287;32706;4;No;Alta;oct-19;Industrial;;;;;;118686.0;100519.0;111871.0;113899.0;111232.0;99270;76829;89781;115039;
P49;C5;14;Familia_20;Subfamilia_3;Pequeño;868.64;0.14;Niños;Rojo;Metal;4.174.870.827.430.390;Mediano;MarcaA;Alemania;240;288048.96;Online;15;Norte;Media;9;6775;22241;2;Sí;Alta;oct-18;Comercial;;;;;;355702.0;389105.0;376018.0;250276.0;188728.0;438024;246277;312233;240679;
P58;C6;12;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;474948.23;Físico;15;Oeste;Media;1;7523;38045;18;No;Alta;ago-22;Industrial;;;;;;8542.0;6202.0;10539.0;8142.0;9988.0;8812;7014;9669;8185;
P50;C7;11;Familia_4;Subfamilia_5;Mediano;726.08;0.21;Niños;Rojo;Metal;2.892.473.393.442.810;Grande;MarcaA;USA;972;693729.98;Mixto;15;Este;Alta;7;1952;19775;16;Sí;Alta;oct-21;Industrial;;;;;;137488.0;154067.0;143322.0;143919.0;154197.0;181181;128940;207091;196829;
P67;C8;13;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;617307.73;Físico;15;Este;Media;4;3768;7831;4;Sí;Media;ago-22;Industrial;;;;;;2166.0;2337.0;1982.0;2347.0;2146.0;1726;2807;2198;2954;
P13;C9;14;Familia_22;Subfamilia_6;Mediano;442.69;0.23;Adultos;Verde;Metal;1.298.974.816.720.200;Grande;MarcaA;España;244;294386.96;Mixto;15;Este;Baja;9;1006;23032;8;Sí;Media;sep-18;Industrial;;;;;;279.0;286.0;293.0;280.0;297.0;275;292;303;292;
P46;C10;10;Familia_19;Subfamilia_6;Pequeño;536.43;0.22;Adolescentes;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaD;China;323;797152.75;Físico;15;Este;Baja;3;5769;35165;11;Sí;Media;oct-21;Residencial;;;;;;439223.0;738089.0;506624.0;368082.0;498966.0;352846;416291;337889;484431;
P1;C11;11;Familia_6;Subfamilia_6;Mediano;350.02;0.28;Niños;Negro;Plástico;2.892.473.393.442.810;Mediano;MarcaC;Alemania;479;385158.14;Mixto;15;Oeste;Alta;8;4591;33582;19;No;Alta;ago-18;Industrial;;;;;;27999.0;41085.0;31472.0;36845.0;28777.0;20100;26807;36576;27117;
P69;C12;10;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;930519.32;Online;15;Oeste;Baja;8;2587;21502;17;Sí;Media;sep-19;Industrial;;;;;;9129.0;9503.0;14912.0;12528.0;8602.0;12043;14658;9244;7186;
P22;C13;11;Familia_11;Subfamilia_0;Pequeño;123.11;0.2;Adolescentes;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaB;España;489;390492.15;Mixto;15;Norte;Alta;8;5249;48272;12;No;Baja;ago-18;Industrial;;;;;;6444.0;7173.0;7089.0;9111.0;6272.0;6919;4776;6638;6272;
P37;C14;12;Familia_4;Subfamilia_5;Mediano;617.41;0.05;Adolescentes;Verde;Vidrio;2.892.473.393.442.810;Pequeño;MarcaA;Alemania;679;609496.46;Mixto;15;Este;Baja;2;7572;36513;12;No;Alta;oct-19;Industrial;;;;;;89913.0;117174.0;102992.0;110350.0;103953.0;121633;96570;111594;87468;
P38;C15;14;Familia_10;Subfamilia_1;Grande;868.79;0.16;Adultos;Blanco;Metal;4.925.475.817.925.060;Mediano;MarcaC;España;388;477368.76;Mixto;15;Oeste;Alta;5;2809;23770;8;No;Media;sep-19;Industrial;;;;;;4129.0;5679.0;8829.0;8234.0;5843.0;7066;7516;6553;4517;
P39;C16;14;Familia_20;Subfamilia_1;Grande;672.94;0.25;Adultos;Negro;Metal;4.174.870.827.430.390;Pequeño;MarcaD;España;526;939772.97;Mixto;15;Este;Alta;7;6866;33201;13;No;Media;oct-19;Residencial;;;;;;1735124.0;1764819.0;1910452.0;1638789.0;941286.0;1121810;1453820;1188029;978844;
P47;C17;10;Familia_10;Subfamilia_5;Grande;285.15;0.06;Adolescentes;Rojo;Metal;432.979.876.069.808;Grande;MarcaD;China;707;920912.43;Mixto;15;Norte;Alta;5;4586;37325;6;No;Alta;ago-20;Residencial;;;;;;2329.0;3112.0;4641.0;3943.0;3897.0;3658;4297;2882;3018;
P12;C18;14;Familia_16;Subfamilia_8;Pequeño;838.66;0.2;Adolescentes;Azul;Vidrio;5.227.262.291.755.480;Mediano;MarcaC;España;195;141001.18;Mixto;15;Sur;Baja;2;2412;29046;17;Sí;Media;sep-18;Industrial;;;;;;8090.0;3405.0;4494.0;5798.0;3657.0;5449;3618;6054;6025;
P5;C20;9;Familia_17;Subfamilia_5;Pequeño;783.49;0.08;Adolescentes;Verde;Madera;2.892.473.393.442.810;Pequeño;MarcaB;Alemania;321;294260.81;Online;15;Este;Baja;9;3674;33768;7;Sí;Alta;ago-18;Residencial;;;;;;90145.0;33564.0;61899.0;89210.0;51553.0;67565;30331;57729;77549;
P5;C21;4;Familia_17;Subfamilia_5;Pequeño;783.49;0.08;Adolescentes;Verde;Madera;2.892.473.393.442.810;Pequeño;MarcaB;Alemania;321;591765.43;Online;15;Este;Baja;9;3800;8117;6;Sí;Baja;sep-22;Industrial;;;;;;172965.0;105870.0;106107.0;127565.0;137549.0;151926;86015;84726;111376;
P34;C22;9;Familia_21;Subfamilia_4;Grande;290.62;0.16;Adultos;Blanco;Plástico;4.174.870.827.430.390;Grande;MarcaA;España;480;930159.46;Mixto;15;Norte;Alta;6;5551;17790;15;No;Baja;ago-21;Residencial;;;;;;32547.0;34729.0;33210.0;29515.0;25733.0;24855;32342;29649;37131;
P4;C23;4;Familia_5;Subfamilia_6;Mediano;405.22;0.23;Adolescentes;Verde;Plástico;862.454.173.298.195;Grande;MarcaA;Alemania;295;529780.28;Mixto;15;Norte;Baja;8;6260;24166;18;Sí;Media;sep-19;Residencial;;;;;;633.0;620.0;463.0;657.0;650.0;577;474;572;690;
P22;C24;4;Familia_11;Subfamilia_0;Pequeño;123.11;0.2;Adolescentes;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaB;España;489;695683.49;Online;15;Oeste;Alta;6;9353;15638;13;No;Media;sep-20;Industrial;;;;;;19567.0;24416.0;26251.0;26809.0;27323.0;25578;18910;23054;19879;
P35;C25;4;Familia_13;Subfamilia_6;Grande;940.15;0.25;Adolescentes;Negro;Plástico;0.6412789856525488;Mediano;MarcaB;USA;610;347505.5;Online;15;Sur;Baja;5;5432;13618;20;Sí;Alta;oct-21;Residencial;;;;;;1335.0;937.0;1020.0;929.0;972.0;1038;1073;1079;1481;
P51;C21;1;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;591765.43;Online;15;Este;Baja;9;4533;48147;7;Sí;Media;sep-20;Comercial;;;;;;781.0;948.0;792.0;741.0;729.0;730;1030;854;910;
P52;C19;3;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;379588.74;Mixto;15;Este;Media;2;9768;31653;20;No;Baja;sep-21;Industrial;;;;;;49857.0;20893.0;52323.0;29042.0;24028.0;34615;33284;45007;34237;
P53;C26;1;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;501471.08;Online;15;Este;Alta;2;8157;20287;9;No;Baja;sep-20;Comercial;;;;;;1048.0;1273.0;956.0;1211.0;1137.0;1094;1097;1453;1196;
P54;C15;11;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;477368.76;Mixto;15;Oeste;Alta;5;4681;43704;10;No;Baja;sep-21;Comercial;;;;;;3540.0;4383.0;3549.0;4568.0;3545.0;3917;4524;3523;5328;
P55;C16;11;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;939772.97;Mixto;15;Este;Alta;7;3850;34157;18;Sí;Alta;oct-22;Industrial;;;;;;262457.0;214595.0;229854.0;215891.0;233900.0;189572;161053;174270;178300;
P56;C25;13;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;347505.5;Online;15;Sur;Baja;5;3390;30653;15;Sí;Baja;sep-22;Comercial;;;;;;2587.0;1791.0;2378.0;1912.0;2394.0;2078;2209;1907;1975;
P57;C9;10;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;294386.96;Mixto;15;Este;Baja;9;6961;7635;19;Sí;Media;oct-22;Comercial;;;;;;975.0;1020.0;1072.0;978.0;1041.0;937;1162;1009;975;
P58;C19;0;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;379588.74;Mixto;15;Este;Media;2;6806;44481;4;No;Baja;oct-19;Comercial;;;;;;6897.0;5624.0;4874.0;7107.0;8369.0;5397;5768;6322;7111;
P59;C25;3;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;347505.5;Online;15;Sur;Baja;5;8593;36312;8;Sí;Baja;oct-22;Comercial;;;;;;59166.0;67011.0;53697.0;44295.0;40710.0;56180;70121;59868;58366;
P60;C20;2;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;294260.81;Online;15;Este;Baja;9;4089;38967;10;Sí;Media;ago-21;Industrial;;;;;;123671.0;124431.0;99512.0;186932.0;247536.0;173828;143268;164659;135391;
P61;C3;0;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;326029.1;Físico;15;Sur;Media;1;1480;25019;1;Sí;Alta;ago-22;Residencial;;;;;;600.0;494.0;570.0;530.0;535.0;526;524;467;548;
P62;C13;4;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;390492.15;Mixto;15;Norte;Alta;8;6491;36628;15;No;Alta;oct-22;Comercial;;;;;;8741.0;14553.0;12926.0;17725.0;17746.0;10746;19621;11944;8970;
P63;C1;10;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;353899.08;Online;15;Norte;Media;10;1741;25289;13;No;Media;ago-18;Comercial;;;;;;12369.0;13297.0;13730.0;10812.0;14263.0;12237;8854;9848;7319;
P64;C21;11;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;591765.43;Online;15;Este;Baja;9;8189;41482;11;Sí;Alta;oct-19;Comercial;;;;;;153535.0;89417.0;175865.0;86106.0;192358.0;167087;175588;112012;133021;
P65;C18;2;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;141001.18;Mixto;15;Sur;Baja;2;9542;20109;14;Sí;Baja;ago-19;Industrial;;;;;;936.0;765.0;1250.0;1350.0;1571.0;1248;1104;1145;1243;
P66;C3;12;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;326029.1;Físico;15;Sur;Media;1;6485;45924;7;Sí;Media;oct-21;Residencial;;;;;;3753.0;3217.0;5809.0;5931.0;3660.0;4254;4669;5474;3786;
P67;C11;13;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;385158.14;Mixto;15;Oeste;Alta;8;1657;37486;11;Sí;Baja;sep-20;Comercial;;;;;;620.0;830.0;1004.0;824.0;598.0;670;779;701;982;
P68;C3;9;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;326029.1;Físico;15;Sur;Media;1;8123;9264;1;No;Media;ago-18;Industrial;;;;;;250000.0;425989.0;423129.0;423907.0;358948.0;485574;381727;461905;187017;
P69;C22;2;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;930159.46;Mixto;15;Norte;Alta;6;8003;42641;12;Sí;Media;sep-21;Residencial;;;;;;26894.0;24825.0;42660.0;29568.0;28669.0;33109;43898;37297;24096;
P42;C0;13;Familia_7;Subfamilia_6;Mediano;657.19;0.12;Adolescentes;Blanco;Madera;890.044.730.279.321;Grande;MarcaA;Alemania;499;878396.09;Mixto;15;Oeste;Alta;5;8970;22397;8;Sí;Alta;oct-20;Industrial;;;;;;2990.0;4294.0;1966.0;2830.0;2237.0;2504;2363;3221;3108;
P33;C1;10;Familia_7;Subfamilia_3;Grande;242.88;0.26;Niños;Azul;Madera;4.174.870.827.430.390;Pequeño;MarcaD;China;625;353899.08;Online;15;Norte;Media;10;1741;25289;13;No;Media;ago-18;Comercial;;;;;;769.0;774.0;794.0;733.0;732.0;805;769;854;757;
P0;C2;14;Familia_7;Subfamilia_4;Grande;212.54;0.08;Adolescentes;Negro;Madera;890.044.730.279.321;Grande;MarcaA;China;492;890575.28;Físico;15;Norte;Alta;9;4401;18263;9;No;Baja;ago-22;Residencial;;;;;;750.0;793.0;746.0;689.0;679.0;838;740;789;693;
P38;C3;12;Familia_10;Subfamilia_1;Grande;868.79;0.16;Adultos;Blanco;Metal;4.925.475.817.925.060;Mediano;MarcaC;España;388;326029.1;Físico;15;Sur;Media;1;6485;45924;7;Sí;Media;oct-21;Residencial;;;;;;9811.0;7477.0;13023.0;16189.0;10299.0;9382;12190;8435;8099;
P48;C4;13;Familia_2;Subfamilia_0;Grande;982.94;0.24;Adultos;Rojo;Madera;0.6412789856525488;Mediano;MarcaB;USA;593;542176.08;Online;15;Norte;Media;2;5287;32706;4;No;Alta;oct-19;Industrial;;;;;;39722.0;56978.0;25571.0;46769.0;36572.0;34657;48278;23787;33311;
P32;C5;14;Familia_22;Subfamilia_5;Mediano;133.74;0.07;Adultos;Azul;Plástico;2.892.473.393.442.810;Grande;MarcaD;España;643;288048.96;Online;15;Norte;Media;9;6775;22241;2;Sí;Alta;oct-18;Comercial;;;;;;665.0;667.0;686.0;659.0;674.0;664;671;667;674;
P6;C6;13;Familia_12;Subfamilia_2;Mediano;811.96;0.22;Adultos;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;China;149;474948.23;Físico;15;Oeste;Media;1;7863;36297;3;Sí;Baja;ago-22;Residencial;;;;;;13228.0;10617.0;10119.0;14334.0;13177.0;12675;15781;10038;12254;
P63;C7;10;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;693729.98;Mixto;15;Este;Alta;7;6848;39433;17;No;Media;ago-22;Comercial;;;;;;120028.0;70815.0;120794.0;78056.0;104394.0;83589;70371;58897;69987;
P20;C8;11;Familia_17;Subfamilia_2;Grande;331.27;0.29;Adultos;Negro;Metal;4.943.612.465.035.950;Pequeño;MarcaC;USA;418;617307.73;Físico;15;Este;Media;4;3695;13344;18;No;Baja;ago-18;Industrial;;;;;;261927.0;175189.0;161026.0;191845.0;161804.0;165045;143893;197847;195499;
P69;C9;10;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;294386.96;Mixto;15;Este;Baja;9;6961;7635;19;Sí;Media;oct-22;Comercial;;;;;;6248.0;9932.0;7722.0;7827.0;9375.0;6726;12710;9281;4794;
